id,property_address,address_number,address_name,enforcement_proceedings,property_type,property_ward,inspection_thread,inspections_opendate,inspections_closeddate,violation_fire_code,violations_item_number,violation_description
80585,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./6.3.2.2.,4,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80586,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./6.3.3.8.,5,1.1.2.1./6.3.3.8. - Records of Test (Smoke Alarms)
80587,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./6.4.3.2.,6,1.1.2.1./6.4.3.2. Records of Test (Standpipe - Hydrostatic)
80588,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./6.4.3.3.,7,1.1.2.1./6.4.3.3. Records of Test (Standpipe - FD Connection)
80589,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./6.5.5.2.,8,1.1.2.1./6.5.5.2. Records of Test (Sprinkler Alarm Test)
80590,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./6.5.5.3.,9,1.1.2.1./6.5.5.3. Records of Test (Water Flow Test)
80591,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./6.5.5.5.,10,1.1.2.1./6.5.5.5. Records of Test (Water Supply Pressure Test)
80592,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./6.5.5.7.,11,1.1.2.1./6.5.5.7. Records of Test (Electrical Supervision)
80593,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,1.1.2.1./7.3.1.2.,12,1.1.2.1./7.3.1.2. Records of Test (Smoke Control)
80594,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,2.2.2.1,13,2.2.2.1 Damaged fire separations
80595,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,2.4.1.1,14,2.4.1.1 Accumulation of combustible materials
80596,70 Mill St,70,Mill,No,High Rise,13,_6c326E98239BE3E,2020-10-07 16:01:25,2021-09-03 08:24:29,6.5.1.5 (1),15,6.5.1.5 (1) Obstructions
80597,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,1.1.2.1,1,1.1.2.1 Records to be prepared
80598,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80599,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80600,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,1.1.2.1./6.3.2.4.,4,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
80601,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80602,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,1.1.2.1./6.7.1.1.,6,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
80603,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,2.16.2.1,7,2.16.2.1 Installation requirements
80604,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,2.2.2.1,8,2.2.2.1 Damaged fire separations
80605,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,2.2.3.2,9,2.2.3.2 Maintenance of closures
80606,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,2.4.1.1,10,2.4.1.1 Accumulation of combustible materials
80607,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,2.4.1.3,11,2.4.1.3 Waste receptacles
80608,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,2.4.3.1,12,2.4.3.1 Smoking prohibited
80609,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,6.3.1.1,13,6.3.1.1 Access
80610,7 King St E,7,King,No,High Rise,13,_6c326FB9B08614F,2020-11-25 07:57:37,2021-04-13 09:21:48,9.6.4.1,14,9.6.4.1 Fire alarm requirements
80615,225 Sackville St,225,Sackville,No,High Rise,13,_6c329495B2D5572,2020-07-30 13:25:35,2021-07-02 16:53:39,1.1.2.1,1,1.1.2.1 Records to be prepared
80616,225 Sackville St,225,Sackville,No,High Rise,13,_6c329495B2D5572,2020-07-30 13:25:35,2021-07-02 16:53:39,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80617,225 Sackville St,225,Sackville,No,High Rise,13,_6c329495B2D5572,2020-07-30 13:25:35,2021-07-02 16:53:39,1.1.2.1./6.3.2.2.,3,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80618,225 Sackville St,225,Sackville,No,High Rise,13,_6c329495B2D5572,2020-07-30 13:25:35,2021-07-02 16:53:39,1.1.2.3./7.3.1.2.,4,1.1.2.3./7.3.1.2. Records of Test (Smoke Control)
80619,225 Sackville St,225,Sackville,No,High Rise,13,_6c329495B2D5572,2020-07-30 13:25:35,2021-07-02 16:53:39,2.2.3.2,5,2.2.3.2 Maintenance of closures
80620,225 Sackville St,225,Sackville,No,High Rise,13,_6c329495B2D5572,2020-07-30 13:25:35,2021-07-02 16:53:39,2.4.1.1,6,2.4.1.1 Accumulation of combustible materials
80621,225 Sackville St,225,Sackville,No,High Rise,13,_6c329495B2D5572,2020-07-30 13:25:35,2021-07-02 16:53:39,2.7.3.1,7,2.7.3.1 Exit signs
80622,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,1.1.2.1,1,1.1.2.1 Records to be prepared
80623,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,1.1.2.1./6.2.7.5.,2,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80624,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,1.1.2.1./6.3.2.2.,3,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80625,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,1.1.2.1./6.5.5.2.,4,1.1.2.1./6.5.5.2. Records of Test (Sprinkler Alarm Test)
80626,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80627,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,1.1.2.1./6.7.1.1.,6,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
80628,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,2.2.3.2,7,2.2.3.2 Maintenance of closures
80629,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,2.2.3.3,8,2.2.3.3 Operation of closures
80630,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,2.4.1.1,9,2.4.1.1 Accumulation of combustible materials
80631,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,2.8.2.1,10,2.8.2.1 Measures in a fire safety plan
80632,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,6.2.1.3,11,6.2.1.3 Location
80633,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,6.5.1.1,12,"6.5.1.1 Repair, replacement, alterations, inspection, testing and maintenance"
80634,230 Sackville St,230,Sackville,No,High Rise,13,_6c32970DB8B848F,2020-07-30 13:26:32,2021-04-07 08:58:09,6.5.1.5 (1),13,6.5.1.5 (1) Obstructions
80635,24 Wellesley St W,24,Wellesley,No,High Rise,13,_6c329A93EB0DEC4,2020-11-19 13:54:28,2021-01-26 13:36:01,1.1.2.3./6.7.1.1.,1,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems)
80636,24 Wellesley St W,24,Wellesley,No,High Rise,13,_6c329A93EB0DEC4,2020-11-19 13:54:28,2021-01-26 13:36:01,2.16.2.1,2,2.16.2.1 Installation requirements
80637,24 Wellesley St W,24,Wellesley,No,High Rise,13,_6c329A93EB0DEC4,2020-11-19 13:54:28,2021-01-26 13:36:01,2.2.3.2,3,2.2.3.2 Maintenance of closures
80638,24 Wellesley St W,24,Wellesley,No,High Rise,13,_6c329A93EB0DEC4,2020-11-19 13:54:28,2021-01-26 13:36:01,2.4.1.1,4,2.4.1.1 Accumulation of combustible materials
80639,24 Wellesley St W,24,Wellesley,No,High Rise,13,_6c329A93EB0DEC4,2020-11-19 13:54:28,2021-01-26 13:36:01,6.3.1.4,5,6.3.1.4 Fire Alarm Maintenance
80640,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,1.1.2.1,1,1.1.2.1 Records to be prepared
80641,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80642,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80643,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,1.1.2.1./6.3.2.2.,4,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80644,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80645,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,1.1.2.1./6.7.1.1.,6,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
80646,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,2.2.3.2,7,2.2.3.2 Maintenance of closures
80647,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,2.2.3.3,8,2.2.3.3 Operation of closures
80648,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,2.4.1.1,9,2.4.1.1 Accumulation of combustible materials
80649,32 Grenville St,32,Grenville,No,High Rise,13,_6c32a0FABB5F24C,2020-09-15 09:30:24,2021-09-28 15:30:00,2.8.3.4,10,2.8.3.4 Records
80650,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
80651,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80652,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80653,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,1.1.2.1./6.3.2.4.,4,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
80654,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80655,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,1.1.2.1./6.7.1.1.,6,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
80656,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,2.16.2.1,7,2.16.2.1 Installation requirements
80657,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,2.2.2.1,8,2.2.2.1 Damaged fire separations
80658,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,2.2.3.2,9,2.2.3.2 Maintenance of closures
80659,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,2.4.1.1,10,2.4.1.1 Accumulation of combustible materials
80660,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,9.6.2.6,11,9.6.2.6 Protection of openings in fire separations
80661,256 Jarvis St,256,Jarvis,No,High Rise,13,_6c32a1D0B5B435B,2020-11-25 07:52:56,2022-03-01 14:05:48,CH 470 - S.6,12,CH 470 - S.6
80662,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
80663,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80664,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80665,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,1.1.2.1./6.3.2.2.,4,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80666,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80667,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,2.4.1.1,6,2.4.1.1 Accumulation of combustible materials
80668,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,2.8.2.1,7,2.8.2.1 Measures in a fire safety plan
80669,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,6.2.4.3,8,6.2.4.3 Distance above floor
80670,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,6.5.4.4. (1),9,B.6.5.4.4.(1) SPRINKLER CAPS & BACK-FLUSHING
80671,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,6.5.5.4,10,6.5.5.4 Trip testing valves
80672,333 Adelaide St E,333,Adelaide,No,High Rise,13,_6c32a369CF16470,2020-07-30 17:18:25,2020-12-02 17:11:11,6.6.3.5,11,6.6.3.5 Fire pump flow tests
80673,25 Wood St,25,Wood,No,High Rise,13,_6c32a4CA41A64E8,2020-11-25 08:32:28,2021-05-05 14:15:11,1.1.2.1,1,1.1.2.1 Records to be prepared
80674,25 Wood St,25,Wood,No,High Rise,13,_6c32a4CA41A64E8,2020-11-25 08:32:28,2021-05-05 14:15:11,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80675,25 Wood St,25,Wood,No,High Rise,13,_6c32a4CA41A64E8,2020-11-25 08:32:28,2021-05-05 14:15:11,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80676,25 Wood St,25,Wood,No,High Rise,13,_6c32a4CA41A64E8,2020-11-25 08:32:28,2021-05-05 14:15:11,1.1.2.1./6.3.2.4.,4,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
80677,25 Wood St,25,Wood,No,High Rise,13,_6c32a4CA41A64E8,2020-11-25 08:32:28,2021-05-05 14:15:11,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80678,25 Wood St,25,Wood,No,High Rise,13,_6c32a4CA41A64E8,2020-11-25 08:32:28,2021-05-05 14:15:11,2.2.3.3,6,2.2.3.3 Operation of closures
80679,25 Wood St,25,Wood,No,High Rise,13,_6c32a4CA41A64E8,2020-11-25 08:32:28,2021-05-05 14:15:11,9.6.2.15,7,9.6.2.15 Storage garages
80680,25 Carlton St,25,Carlton,No,High Rise,13,_6c32a55C34D4B95,2020-10-01 12:00:23,2021-03-08 11:00:26,1.1.2.1./6.3.2.2.,1,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80681,25 Carlton St,25,Carlton,No,High Rise,13,_6c32a55C34D4B95,2020-10-01 12:00:23,2021-03-08 11:00:26,2.2.2.1,2,2.2.2.1 Damaged fire separations
80682,25 Carlton St,25,Carlton,No,High Rise,13,_6c32a55C34D4B95,2020-10-01 12:00:23,2021-03-08 11:00:26,2.5.1.2,3,2.5.1.2 Maintaining access free of obstructions
80683,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
80684,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,1.1.2.1./6.7.1.1.,2,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
80685,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,2.2.2.1,3,2.2.2.1 Damaged fire separations
80686,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,2.2.3.3,4,2.2.3.3 Operation of closures
80687,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,2.4.1.1,5,2.4.1.1 Accumulation of combustible materials
80688,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,2.4.1.1,6,2.4.1.1 Accumulation of combustible materials
80689,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,2.8.2.5 (1),7,2.8.2.5 (1) Posting fire emergency procedures
80690,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,6.5.6.5 (5),8,6.5.6.5 (5) Spare sprinkler heads
80691,250 Jarvis St,250,Jarvis,No,High Rise,13,_6c32a65705E9AD6,2020-07-30 17:18:56,2021-02-08 15:46:34,9.6.2.6,9,9.6.2.6 Protection of openings in fire separations
80692,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,1.1.2.1,1,1.1.2.1 Records to be prepared
80693,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80694,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80695,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,1.1.2.1./6.3.2.2.,4,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80696,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80697,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,1.1.2.1./6.7.1.1.,6,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
80698,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,2.2.2.1,7,2.2.2.1 Damaged fire separations
80699,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,2.2.3.2,8,2.2.3.2 Maintenance of closures
80700,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,2.4.1.1,9,2.4.1.1 Accumulation of combustible materials
80701,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,6.2.4.1,10,6.2.4.1 Where portable extinguishers required
80702,252 Sackville St,252,Sackville,No,High Rise,13,_6c32aBAFBA3009B,2020-07-30 13:27:00,2021-06-22 08:50:24,6.5.1.5 (1),11,6.5.1.5 (1) Obstructions
80703,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
80704,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80705,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80706,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,1.1.2.1./6.3.2.2.,4,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80707,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,1.1.2.1./6.6.3.5.,5,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80708,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,1.1.2.1./6.7.1.1.,6,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
80709,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,2.2.3.1,7,2.2.3.1 Damaged closures
80710,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,6.2.4.3,8,6.2.4.3 Distance above floor
80711,25 Mutual St,25,Mutual,No,High Rise,13,_6c32aD9F05BD9B6,2020-09-09 15:00:55,2021-02-18 10:30:34,6.3.1.4,9,6.3.1.4 Fire Alarm Maintenance
80712,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,1.1.2.1,1,1.1.2.1 Records to be prepared
80713,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,1.1.2.1,2,1.1.2.1 Records to be prepared
80714,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,1.1.2.1./2.7.3.3.(3),3,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
80715,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,1.1.2.1./6.2.7.5.,4,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
80716,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,1.1.2.1./6.3.2.2.,5,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
80717,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,1.1.2.1./6.6.3.5.,6,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
80718,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,1.1.2.1./6.7.1.1.,7,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
80719,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,2.2.2.1,8,2.2.2.1 Damaged fire separations
80720,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,2.2.3.2,9,2.2.3.2 Maintenance of closures
80721,269 Jarvis St,269,Jarvis,No,High Rise,13,_6c32aDEFB214C44,2020-10-01 10:00:00,2021-03-08 10:30:00,2.4.1.1,10,2.4.1.1 Accumulation of combustible materials
